match_id,team,start_minute,end_minute,pass_count,score_context,phase_context,intensity_context,density,clustering_coefficient,avg_betweenness_centrality,avg_eigenvector_centrality,avg_path_length,centralization,normalized_path_length,normalized_centralization
3754143,Liverpool,47,52,35,tied,middle,medium,0.02295918367346939,0.026190476190476188,0.02559840425531915,0.16862881571256405,0.1351824087956022,0.10638297872340426,7.397412199630314,0.10416666666666667
3754143,Newcastle United,47,52,29,tied,middle,medium,0.02040816326530612,0.0,0.010290020263424517,0.0967142167764288,0.14233333333333334,0.06560283687943262,7.02576112412178,0.06423611111111112
3754143,Liverpool,48,53,35,tied,middle,medium,0.02295918367346939,0.03537414965986395,0.025531914893617023,0.1322460380301781,0.14924356003816275,0.08466312056737588,6.700456621004566,0.08289930555555555
3754143,Newcastle United,48,53,29,tied,middle,medium,0.02040816326530612,0.0,0.008131572511616532,0.07927121129910168,0.1630769230769231,0.043882978723404256,6.132075471698113,0.04296875000000001
3754143,Liverpool,49,54,26,tied,middle,medium,0.01870748299319728,0.006802721088435374,0.013900709219858153,0.1358632686823962,0.1809462915601023,0.0673758865248227,5.5265017667844525,0.06597222222222222
3754143,Newcastle United,49,54,32,tied,middle,medium,0.01870748299319728,0.0,0.009929078014184398,0.09871860978093602,0.14623837700760778,0.04565602836879433,6.838150289017341,0.04470486111111112
3754143,Liverpool,50,55,21,tied,middle,low,0.015306122448979591,0.017006802721088433,0.0050975177304964535,0.1509976517186958,0.14898989898989898,0.07092198581560283,6.711864406779662,0.06944444444444445
3754143,Newcastle United,50,55,36,tied,middle,medium,0.022108843537414966,0.0,0.006949210706932053,0.08316968789074115,0.12051282051282051,0.06382978723404255,8.297872340425531,0.0625
3754143,Liverpool,51,56,27,tied,middle,medium,0.021258503401360544,0.014625850340136054,0.01760960670535138,0.17236856124163513,0.13421052631578947,0.08643617021276596,7.450980392156863,0.08463541666666669
3754143,Newcastle United,51,56,31,tied,middle,medium,0.01870748299319728,0.010713614369854364,0.0014036643026004729,0.09207123611126142,0.11675824175824177,0.0673758865248227,8.56470588235294,0.06597222222222222
3754143,Liverpool,52,57,22,tied,middle,low,0.017006802721088437,0.02380952380952381,0.002454991816693945,0.0,0.1335978835978836,0.0474290780141844,7.485148514851485,0.04644097222222223
3754143,Newcastle United,52,57,25,tied,middle,low,0.017006802721088437,0.0,0.000978234287111763,0.0,0.10333333333333333,0.0474290780141844,9.67741935483871,0.04644097222222223
3754143,Liverpool,53,58,20,tied,middle,low,0.01445578231292517,0.0,0.0022163120567375884,0.06910337945426355,0.16666666666666669,0.028368794326241134,5.999999999999999,0.02777777777777778
3754143,Newcastle United,53,58,23,tied,middle,low,0.016156462585034014,0.0,0.0026595744680851063,0.0,0.14849624060150377,0.04831560283687943,6.734177215189873,0.04730902777777778
3754143,Newcastle United,54,59,25,tied,middle,low,0.016156462585034014,0.0,0.004765070921985815,0.08958813565969785,0.15367965367965367,0.07003546099290779,6.507042253521127,0.06857638888888888
